Sr.no,Page No,Rank,product name,product brand,product colour,Product_id,product url,model,type,category,listing type,product price,currency code,product release date,lowest ask,last highest bid time,last lowest ask time,last sale,last sale date,this sale,change value,change percentage,voltality,premium price,product sold,product avg price,product last90 avr price,product desp,product img url,crawled date
279,7,33,Nike Air Max 1 PRM Duck Pecan Yellow Ochre,Nike,Duck Pecan Yellow Ochre,dfc82bb2-5ac7-432b-8a01-d2797b2c824f,https://stockx.com/nike-air-max-1-prm-duck-pecan,Nike Air Max 1 PRM,New,sneakers,STANDARD,160,USD,20-12-2022,90,2023-04-05T16:13:58Z,2023-04-04T19:30:10Z,167,2023-04-07T11:06:52Z,43,-33,-0.168051,0.208242,0.042,3036,148,138,"The Nike Air Max 1 PRM Duck Pecan, inspired by the ""Ugly Duckling"" Pack, has become a celebrated model in the catalog.
<br>
<br>
Dressed in a pecan/yellow ochre color scheme, this sneaker features a premium suede build throughout the upper with a Baroque brown base and pecan hits on the panels and heel overlays. Yellow ochre accents the laces, Swooshes, tongue branding, and the duck motif embroidered on the heel, while the mudguard and sock liner opt for a tonal shade. The design is finished with visible AIR units in the soles for cushioning.
<br>
<br>
The Nike Air Max 1 PRM Duck Pecan was released on December 20th, 2022, retailing at $160.",https://images.stockx.com/images/Nike-Air-Max-1-PRM-Duck-Pecan-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1670919120,07-04-2023 16:40
280,7,34,Jordan 12 Retro SP A Ma Maniére White (Women's),Jordan,A Ma Maniére White (Women's),3df30ed2-a43f-4394-861d-b52a1a7c4525,https://stockx.com/air-jordan-12-retro-a-ma-maniere-white-w,Jordan 12 Retro SP,New,sneakers,STANDARD,225,USD,02-03-2023,136,2023-04-06T06:35:58Z,2023-04-04T06:07:47Z,256,2023-04-07T06:46:50Z,41,-83,-0.246953,0.169783,0.134,1408,249,250,"A Ma Maniére is bringing back their popular burgundy colorway from 2022 into the new year, with their women’s exclusive release of the Air Jordan 12 Retro SP.
<br>
<br>
The Air Jordan 12 Retro SP A Ma Maniére are constructed with premium white leather uppers, burgundy suede mudguard, and are tied together with white rope laces. The sneakers feature A Ma Maniére branding across the eyelets, heel of the right shoe, and tongue the left shoe.
<br>
<br>
The women's-exclusive Air Jordan 12 Retro SP A Ma Maniére White released February 24, 2023, with a retail price of $225.",https://images.stockx.com/images/Air-Jordan-12-Retro-A-Ma-Maniere-White-W-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1678264423,07-04-2023 16:40
281,7,35,Nike Dunk Low SE Just Do It Sail Team Red (Women's),Nike,Just Do It Sail Team Red (Women's),de426d70-4748-41bd-af40-52a7303009be,https://stockx.com/nike-dunk-low-se-just-do-it-sail-team-red-w,Nike Dunk Low SE,New,sneakers,STANDARD,120,USD,23-02-2023,91,2023-04-03T11:27:44Z,2023-04-07T04:04:19Z,115,2023-04-07T04:58:18Z,40,-20,-0.148148,0.124957,-0.042,722,121,122,,https://images.stockx.com/images/Nike-Dunk-Low-SE-Just-Do-It-Sail-Team-Red-W-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1677743417,07-04-2023 16:40
282,7,36,Nike Air Dunk Jumbo Mint Foam,Nike,Mint Foam,ae9429f5-8565-429e-9555-3b7c1aea2161,https://stockx.com/nike-air-dunk-jumbo-mint-foam,Nike Air Dunk Jumbo,New,sneakers,STANDARD,120,USD,01-03-2023,83,2023-03-30T10:40:45Z,2023-04-07T11:03:37Z,141,2023-04-07T09:25:02Z,43,24,0.20379,0.110225,0.174,628,134,134,,https://images.stockx.com/images/Nike-Air-Dunk-Jumbo-Mint-Foam-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1677702698,07-04-2023 16:40
283,7,37,Crocs Classic Clog Hello Kitty and Friends (Women's),Crocs,Hello Kitty and Friends (Women's),965e123d-6505-40c7-9f4a-8de9f17285d1,https://stockx.com/crocs-classic-clog-hello-kitty-and-friends-w,Crocs Classic Clog,New,sneakers,STANDARD,60,USD,01-03-2023,70,2023-04-06T18:49:30Z,2023-04-07T04:15:43Z,96,2023-04-07T04:18:42Z,41,16,0.2,0.088754,0.6,307,93,93,,https://images.stockx.com/images/Crocs-Classic-Clog-Hello-Kitty-and-Friends-W-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1679922160,07-04-2023 16:40
284,7,38,Nike Air Max 1 White Mica Green,Nike,White Mica Green,fb0c1fad-bf8d-4140-bade-2c8e5e64683b,https://stockx.com/nike-air-max-1-white-mica-green,Nike Air Max 1,New,sneakers,STANDARD,150,USD,14-04-2023,164,2023-04-07T02:31:40Z,2023-04-05T08:18:44Z,209,2023-04-07T07:45:21Z,42,60,0.399567,0.132969,0.39,91,190,190,,https://images.stockx.com/images/Nike-Air-Max-1-White-Mica-Green-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1680768474,07-04-2023 16:40
285,7,39,Nike SB Dunk Low Pro PRM 90s Backpack,Nike,90s Backpack,c5135c3e-0c5b-4ffd-a8b9-fdf25aaa63d7,https://stockx.com/nike-sb-dunk-low-pro-midnight-navy-desert-ochre,Nike SB Dunk Low Pro PRM,New,sneakers,STANDARD,120,USD,07-04-2023,121,2023-04-06T06:39:10Z,2023-04-07T09:16:21Z,153,2023-04-07T08:16:03Z,41,-35,-0.188557,0.183898,0.275,78,173,173,,https://images.stockx.com/images/Nike-SB-Dunk-Low-Pro-Midnight-Navy-Desert-Ochre.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1674660627,07-04-2023 16:40
286,7,40,Nike Dunk Low Valerian Blue,Nike,Valerian Blue,0f26d510-c9a4-471c-bff3-8e1651dd9f5f,https://stockx.com/nike-dunk-low-valerian-blue,Nike Dunk Low,New,sneakers,STANDARD,100,USD,01-05-2022,170,2023-04-05T13:56:33Z,2023-04-07T02:24:23Z,245,2023-04-07T09:34:30Z,40,15,0.064101,0.076779,1.45,22222,185,219,"The Nike Dunk Low Valerian Blue arrives in a smooth white leather construction with deep Valerian Blue overlays and Swooshes. Hits of red on the woven tongue label and heel embroidery add a subtle contrast. At the base, a matching white and blue Air sole completes the design.
<br>
<br>
The Nike Dunk Low Valerian Blue released in May of 2022 and retailed for $100.",https://images.stockx.com/images/Nike-Dunk-Low-Valerian-Blue-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1652712361,07-04-2023 16:40
288,8,1,Jordan 5 Retro Dark Concord,Jordan,Dark Concord,4f4c0e99-a330-432a-b115-792b2ae5c806,https://stockx.com/air-jordan-5-retro-concord,Jordan 5 Retro,New,sneakers,STANDARD,200,USD,06-08-2022,135,2023-03-29T21:58:24Z,2023-04-07T05:34:51Z,174,2023-04-07T07:12:13Z,37,16,0.101266,0.060394,-0.13,8592,179,173,"Jordan Brand paid homage to one of the most iconic Jordan 11 colorways with the Air Jordan 5 Dark Concord.
<br>
<br>
Referencing the Jordan 11 Concord, the Air Jordan 5 Dark Concord features a smooth white leather upper with TPU netted underlays and reflective tongues. Hits of Concord on the embroidered Jumpman logos, midsole shark teeth, and sockliner bring a pop of color to the design's neutral base. From there, a black midsole with a visible Air heel unit atop an icy semi-translucent outsole completes the design.
<br>
<br>
The Air Jordan 5 Dark Concord released in August of 2022 and retailed for $200.",https://images.stockx.com/images/Air-Jordan-5-Retro-Concord-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1661522444,07-04-2023 16:40
289,8,2,Nike Dunk Low Triple White (2021) (Women's),Nike,Triple White (2021) (Women's),810b56b2-6c1e-47d6-b772-dea9e258366a,https://stockx.com/nike-dunk-low-triple-white-2021-w,Nike Dunk Low,New,sneakers,STANDARD,100,USD,18-08-2021,111,2023-04-07T00:26:50Z,2023-04-07T07:25:16Z,129,2023-04-07T10:41:09Z,42,10,0.083968,0.145436,0.29,8243,127,127,"Everything is white in the monochromatic Nike Dunk Low Triple White 2021 (W).
<br>
<br>
The women's Nike Dunk Low Triple White 2021 (W) features leather uppers, supple leathers making up the side paneling, and a breathable mesh is used for the tongue. Touches of black are served on the Nike branding atop the tongue and insoles, with everything else clad in a crisp white hue. The midsole and treading below also add to its appeal, with everything served up with colorless finishes. 
<br>
<br>
The women's Nike Dunk Low Triple White 2021 (W) was released in August 2021 and retailed for $100.",https://images.stockx.com/images/Nike-Dunk-Low-Triple-White-2021-W-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1631303124,07-04-2023 16:40
290,8,3,Nike Air Max 1 Travis Scott Cactus Jack Wheat Lemon Drop,Nike,Travis Scott Cactus Jack Wheat Lemon Drop,0fec9379-0b35-4628-95b0-78be95664148,https://stockx.com/nike-air-max-1-travis-scott-wheat-lemon-drop,Nike Air Max 1,New,sneakers,STANDARD,160,USD,23-05-2022,227,2023-04-04T15:20:11Z,2023-04-06T06:03:38Z,464,2023-04-06T22:31:21Z,44,42,0.098804,0.186368,1.898,2112,676,342,"Joining the Gold and Brown version of Nike SNKRS is the Nike Air Max 1 Travis Scott Wheat Lemon Drop sneaker in baroque brown, wheat, and lemon drop colorways.
<br>
<br>
The Nike Air Max 1 Travis Scott Wheat Lemon Drop silhouette is constructed with a lemon-colored upper mesh and a baroque brown mudguard and heel tab. To complete the design is a baroque brown corporate branding, red rope laces, wheat-colored tongues, and overlays, including a reverse Swoosh on the lateral in a neural lemon drop hue.
<br>
<br>
The Nike Air Max 1 Travis Scott Wheat Lemon Drop sneaker was released on May 2022, retailing at $160.",https://images.stockx.com/images/Nike-Air-Max-1-Travis-Scott-Wheat-Lemon-Drop-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1654265266,07-04-2023 16:40
291,8,4,Nike Air Force 1 Low SP Billie Eilish Triple White,Nike,Billie Eilish Triple White,0536ce7e-4a87-4a22-99e0-8f77257556e8,https://stockx.com/nike-air-force-1-low-sp-billie-eilish-triple-white,Nike Air Force 1 Low SP,New,sneakers,STANDARD,130,USD,23-03-2023,97,2023-04-04T06:25:29Z,2023-04-07T06:49:30Z,99,2023-04-07T07:14:22Z,40,-11,-0.1,0.136075,-0.238,472,125,125,,https://images.stockx.com/images/Nike-Air-Force-1-Low-SP-Billie-Eilish-Triple-White-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1679991359,07-04-2023 16:40
292,8,5,UGG Tasman Slipper Chestnut (Women's),UGG,Chestnut (Women's),99c5e4e8-aada-40d1-a86e-d9e7c0d99eb3,https://stockx.com/ugg-tasman-slipper-chestnut-w,UGG Tasman Slipper,New,sneakers,STANDARD,100,USD,01-11-2021,94,2023-04-07T09:24:00Z,2023-04-06T13:45:54Z,106,2023-04-07T04:20:55Z,39,-43,-0.290294,0.111718,0.06,15283,139,129,"The UGG Tasman Slipper Chestnut W has become one of the classic colorways of the Australian brand's slippers.
<br>
<br>
 This Tasman Slipper for women construction features a combination of a foam footbed and Tread-lite outsole that is meant to provide a long-lasting fabrication. The UGG branding logo appears on the slipper’s upper. The Chestnut colored UGGs also feature the Tasman braid that is embroidered along its lining. To complete the design are the upcycled wool and the lyocell insole.
<br>
<br>
The UGG Tasman Slipper Chestnut W made its debut on the market in November 2021, with an original retail price of $100.",https://images.stockx.com/images/UGG-Tasman-Slipper-Chestnut-W-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1668755296,07-04-2023 16:40
293,8,6,Jordan 6 Retro UNC White,Jordan,UNC White,a0e50548-e73c-46e8-a5f0-a2e211e5cbc1,https://stockx.com/air-jordan-6-retro-unc-white,Jordan 6 Retro,New,sneakers,STANDARD,210,USD,05-03-2022,153,2023-03-31T23:53:17Z,2023-04-05T07:10:58Z,225,2023-04-07T10:52:03Z,35,22,0.108374,0.093461,0.071,11204,233,214,"Jordan Brand drew inspiration from Michael Jordan's alma mater, the University of North Carolina, for the Air Jordan 6 Retro UNC White. 
<br>
<br>
Constructed with University Blue Durabuck and white leather, the Air Jordan 6 Retro UNC White utilizes color blocking reminiscent of the renowned Jordan 6 Carmine. Hits of navy blue on the tongue and midsole integrate UNC's lesser known school color. At the heel, a Jordan Team patch nod to the jock tags that are stitched to the bottom of UNC's uniforms. From there, an icy semi-translucent Air sole completes the design.
<br>
<br>
The Air Jordan 6 Retro UNC White released in March of 2022 and retailed for $210.",https://images.stockx.com/images/Air-Jordan-6-Retro-UNC-White-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1646233940,07-04-2023 16:40
294,8,7,Jordan 12 Retro Stealth,Jordan,Stealth,9650199f-84b8-4bed-8b19-47b9b65fc2fc,https://stockx.com/air-jordan-12-retro-stealth,Jordan 12 Retro,New,sneakers,STANDARD,200,USD,27-08-2022,147,2023-04-06T06:51:13Z,2023-04-07T04:58:29Z,198,2023-04-07T07:25:49Z,40,10,0.053191,0.062534,-0.01,9567,191,191,"The Air Jordan 12 Retro Stealth is an update of the iconic design that brought Zoom Air padding to the Jordan line with a muted color scheme.
<br>
<br>
The upper is made of crushed gray leather and has a solid white lizard-textured overlay in addition to the 12's distinguishing stitching lines. On the heel tab and tongue, you can see the Jumpman logo. The mid-top is supported by a full-length Zoom Air Air unit, a compact Phylon midsole and a herringbone-grip rubber outsole. Additionally, there are eyelets in metallic silver and white signature overlays on the mudguard.
<br>
<br>
The Air Jordan 12 Retro Stealth was launched on the market on 27 August 2022 and retailed at $200.",https://images.stockx.com/images/Air-Jordan-12-Retro-Stealth-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1659704883,07-04-2023 16:40
295,8,8,Nike Dunk Low SE Fleece Pack Honeydew (Women's),Nike,Fleece Pack Honeydew (Women's),d77321d2-d60e-4bf1-aa78-0df8a8581ac3,https://stockx.com/nike-dunk-low-se-fleece-pack-honeydew-w,Nike Dunk Low SE,New,sneakers,STANDARD,120,USD,16-11-2022,124,2023-04-03T11:18:39Z,2023-04-07T07:57:07Z,144,2023-04-07T03:51:03Z,56,9,0.05994,0.056964,0.2,4685,144,156,"The Nike Dunk Low SE Fleece Pack Honeydew W is a special edition sneaker in the women´s catalog.
<br>
<br>
Dressed in honeydew, phantom, and alligator tones, it features a soft fleece upper with an embroidered Swoosh and laces and lining made from the same materials. The upper build comprises an underlay with honeydew overlays and a distinct alligator on the Swoosh embroidery, tongue, and lining. This Dunk Low also boasts Nike branding on the heel and tongue tab. A linear pattern on the outsole completes the design.
<br>
<br>
The Nike Dunk Low SE Fleece Pack Honeydew W was made available on November 16th, 2022, retailing at $120.",https://images.stockx.com/images/Nike-Dunk-Low-SE-Fleece-Pack-Honeydew-W-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1669617670,07-04-2023 16:40
296,8,9,Nike Air Max Penny 1 Orlando (2022),Nike,Orlando (2022),7e19959d-b108-4384-90b0-dd43202f7daf,https://stockx.com/nike-air-max-penny-1-orlando-2022,Nike Air Max Penny 1,New,sneakers,STANDARD,170,USD,11-08-2022,148,2023-04-02T13:59:40Z,2023-04-06T10:23:33Z,220,2023-04-07T08:04:54Z,46,6,0.028037,0.111219,0.294,3390,290,256,"The Nike Air Max Penny 1 Orlando is a reissue of the model designed by Penny Hardaway.
<br>
<br>
The Nike Air Max Penny 1 Orlando is made in black and white fabric and has a sculptural white mudguard. It also features a jeweled Nike logo. The final touch is added by the while stitching over the black frabric. And finally, it features a woven striped tongue.
<br>
<br>
The Nike Air Max Penny 1 Orlando released in August of 2022 and retailed for $170.",https://images.stockx.com/images/Nike-Air-Max-Penny-1-Orlando-2022-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1657005113,07-04-2023 16:40
297,8,10,Nike SB Dunk Low Adobe,Nike,Adobe,7ee45121-24fe-4031-8d1a-db32215da6ee,https://stockx.com/nike-dunk-low-adobe,Nike SB Dunk Low,New,sneakers,STANDARD,110,USD,22-02-2023,94,2023-04-04T13:00:17Z,2023-04-06T16:31:21Z,152,2023-04-07T04:35:08Z,35,2,0.008352,0.101965,0.375,2938,138,137,"The Nike SB Dunk Low Adobe was made available in a mix of suede, canvas, and leather materials. 
<br>
<br>
The sneaker comes in a colorway made up of adobe and clay red tones, which give the panels and upper a tonal appearance. White intricate stitching and the Nike logo can be found on the heel as well as on the mesh tongues. The eyelets, eye stays, and laces also display an adobe colorway. The insole of the shoe features skateboard-inspired designs, and the gum rubber outsole completes the look.
<br>
<br>
The Nike Dunk Low Adobe was released on on January 3rd, 2023. The pair retailed at $110.",https://images.stockx.com/images/Nike-Dunk-Low-Adobe-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1673622068,07-04-2023 16:40
298,8,11,New Balance 9060 Black Castlerock Grey,New Balance,Black Castlerock Grey,ebca27df-ae57-4642-9e36-6277df9110d7,https://stockx.com/new-balance-9060-black-castlerock-grey,New Balance 9060,New,sneakers,STANDARD,150,USD,02-09-2022,150,2023-04-06T12:07:58Z,2023-04-07T10:50:01Z,209,2023-04-07T09:41:11Z,41,-8,-0.040201,0.168205,0.39,1723,187,194,"The New Balance 9060 Black Castlerock Grey was inspired by a 90s model and comes in a grey, black, and red colorway.
<br>
<br>
This Black New Balance 9060 sneaker consists of a black mesh base with monochromatic pigskin suede and leather overlays. The shoe is designed with ""N"" branding on the side panel, a plush tongue, and flat laces. The model has a CR device at the heel. The design is completed by a chunky, dual-density midsole equipped with ABZORB and SBS cushioning.
<br>
<br>
The New Balance 9060 Black Castlerock Grey was released on September 2nd, 2022, at a retail price of $150.",https://images.stockx.com/images/New-Balance-9060-Black-Castlerock-Grey-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1665039977,07-04-2023 16:40
299,8,12,Nike Air Max 97 OG Golden Bullet (2023),Nike,Golden Bullet (2023),232f5b84-700c-41e6-8a2c-9e7bdcf40e92,https://stockx.com/nike-air-max-97-gold-bullet-2023,Nike Air Max 97 OG,New,sneakers,STANDARD,185,USD,07-03-2023,93,2023-04-06T02:36:43Z,2023-04-06T10:59:34Z,95,2023-04-07T04:25:23Z,39,-5,-0.05,0.067401,-0.486,1277,122,123,"Nike is bringing back a fan favorite just in time for Air Max Day, with the return of the Air Max 97 OG Golden Bullet (2023).
<br>
<br>
The Air Max 97 OG Golden Bullet uses the same color blocking pattern as the Air Max 97 OG Silver Bullet, but with golden counterparts. Nike used red Swooshes on the mesh uppers, and tongue. The gold sneakers sit on top of a clear air bubble unit that wraps around the midsole. 
<br>
<br>
The Nike Air Max 97 OG Gold Bullet (2023) released March 7, 2023, with a retail price of $185.",https://images.stockx.com/images/Nike-Air-Max-97-Gold-Bullet-2023-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1675156235,07-04-2023 16:40
300,8,13,Jordan 1 Mid Knicks,Jordan,Knicks,7a6c39d2-8724-442c-a2c1-9f99c2ab8960,https://stockx.com/air-jordan-1-mid-knicks,Jordan 1 Mid,New,sneakers,STANDARD,125,USD,17-02-2023,99,2023-04-07T10:44:26Z,2023-04-06T23:23:47Z,141,2023-04-07T11:06:40Z,39,46,0.481965,0.152503,0.126,1148,124,124,,https://images.stockx.com/images/Air-Jordan-1-Mid-Knicks-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1676448418,07-04-2023 16:40
301,8,14,Nike Dunk Low SE Just Do It White Phantom (Women's),Nike,Just Do It White Phantom (Women's),eef7c10c-6a09-48df-9afd-07894fa4c896,https://stockx.com/nike-dunk-low-se-just-do-it-white-phantom-w,Nike Dunk Low SE,New,sneakers,STANDARD,120,USD,16-02-2023,96,2023-04-05T11:42:04Z,2023-04-07T08:39:33Z,160,2023-04-07T10:18:09Z,42,11,0.073097,0.115004,0.328,498,127,127,,https://images.stockx.com/images/Nike-Dunk-Low-SE-Just-Do-It-White-Phantom-W-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1677051634,07-04-2023 16:40
302,8,15,Crocs Mega Crush Sandal Black,Crocs,Black,f8ede237-9043-49cb-98bf-25adcdc5198b,https://stockx.com/crocs-mega-crush-sandal-black,Crocs Mega Crush Sandal,New,sneakers,STANDARD,70,USD,12-01-2023,65,2023-03-10T18:12:24Z,2023-04-06T11:08:10Z,73,2023-04-07T06:42:30Z,40,4,0.057971,0.059046,0.043,325,82,82,,https://images.stockx.com/images/Crocs-Mega-Crush-Sandal-Black-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1679667622,07-04-2023 16:40
303,8,16,Jordan 12 Retro Playoffs (2022),Jordan,Playoffs (2022),698f6167-8c90-4ca4-a190-baa6aa694740,https://stockx.com/air-jordan-12-retro-playoffs-2022,Jordan 12 Retro,New,sneakers,STANDARD,210,USD,11-03-2022,112,2023-03-31T11:23:54Z,2023-04-06T02:27:00Z,229,2023-04-07T07:22:37Z,48,32,0.162437,0.106097,0.09,12516,220,210,"In celebration of its 25th Anniversary, Jordan Brand brought back the shoe that Michael Jordan wore while winning his 5th NBA Title, the Air Jordan 12 Retro Playoffs.
<br>
<br>
Debuted in 1997, the Air Jordan 12 Playoff captures Michael Jordan and the Chicago Bulls' dominance in the 1990s era of NBA basketball. This 2022 model sticks to the original design, featuring a black tumbled leather upper with a white textural mudguard and red Jumpman embroidery on the tongue. At the heel, a woven Jordan label and ""23"" text add subtle branding. At the base, a white sole with carbon fiber detailing completes the design.
<br>
<br>
The Air Jordan 12 Playoffs released in March of 2022 and retailed for $210.",https://images.stockx.com/images/Air-Jordan-12-Retro-Playoffs-2022-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1646231976,07-04-2023 16:40
304,8,17,adidas Yeezy Boost 350 V2 Blue Tint,adidas,Blue Tint,d0a19f59-1f0d-41b4-83a6-08b920f22b45,https://stockx.com/adidas-yeezy-boost-350-v2-blue-tint,adidas Yeezy Boost 350 V2,New,sneakers,STANDARD,220,USD,16-12-2017,213,2023-04-06T10:11:38Z,2023-04-07T05:17:48Z,200,2023-04-07T07:49:16Z,39,-20,-0.090909,0.305888,-0.091,11867,290,323,"In a similar pattern to the renowned adidas Yeezy Boost 350 V2 Zebra, the adidas Yeezy Boost 350 V2 Blue Tint features a marbled grey Primeknit upper with a light grey side stripe that is decorated with bright red SPLY-350 text. At the base, a Blue Tint semi-translucent Boost sole adds cushioning and support. 
<br>
<br>
The adidas Yeezy Boost 350 V2 Blue Tint originally released in December of 2017, and restocked in January of 2022 at a retail price of $220.",https://images.stockx.com/images/Adidas-Yeezy-Boost-350-V2-Blue-Tint-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1606322199,07-04-2023 16:40
